game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
652,random,rational,N/A,N/A,J0,30,0,0,30,0,0,0
653,random,rational,N/A,N/A,J1,3,30,30,3,8,1,7
654,random,rational,N/A,N/A,J0,30,19,19,30,14,2,12
655,random,rational,N/A,N/A,J1,6,30,30,6,6,1,5
656,random,rational,N/A,N/A,J1,13,30,30,13,20,5,15
657,random,rational,N/A,N/A,J1,6,30,30,6,13,4,9
658,random,rational,N/A,N/A,J1,9,30,30,9,15,3,12
659,random,rational,N/A,N/A,J1,3,30,30,3,5,2,3
660,random,rational,N/A,N/A,J1,3,30,30,3,16,1,15
661,random,rational,N/A,N/A,J0,30,26,26,30,19,5,14
662,random,rational,N/A,N/A,J1,4,30,30,4,5,2,3
663,random,rational,N/A,N/A,J1,14,30,30,14,18,7,11
664,random,rational,N/A,N/A,J0,30,0,0,30,0,0,0
665,random,rational,N/A,N/A,J1,10,30,30,10,10,5,5
666,random,rational,N/A,N/A,J1,1,30,30,1,1,1,0
667,random,rational,N/A,N/A,J1,2,30,30,2,3,2,1
668,random,rational,N/A,N/A,J1,11,30,30,11,17,5,12
669,random,rational,N/A,N/A,J1,17,30,30,17,25,10,15
670,random,rational,N/A,N/A,J1,8,30,30,8,18,6,12
671,random,rational,N/A,N/A,J1,16,30,30,16,15,4,11
672,random,rational,N/A,N/A,J1,8,30,30,8,14,4,10
